-4.73333,0,
-4.76667,0,
-4.8,0,
-4.83333,0,
-4.86667,0,
-4.9,0,
-4.93333,0,
-4.96667,0,
-5,0,
-5.03333,0,
-5.06667,0,
-5.1,0,
-5.13333,0,
-5.16667,0,
-5.2,0,
-5.23333,0,
-5.26667,0,
-5.3,0,
-5.33333,0,
-5.36667,0,
-5.4,0,
-5.43333,0,
-5.46667,0,
-5.5,0,
-5.53333,0,
-5.56667,0,
-5.6,0,
-5.63333,0,
-5.66667,0,
-5.7,0,
-5.73333,0,
-5.76667,0,
-5.8,0,
-5.83333,0,
-5.86667,0,
-5.9,0,
-5.93333,0,
-5.96667,0,
-6,0,
-6.03333,0,
-6.06667,0,
-6.1,0,
-6.13333,0,
-6.16667,0,
-6.2,0,
-6.23333,0,
-6.26667,0,
-6.3,0,
-6.33333,0,
-6.36667,0,
-6.4,0,
-6.43333,0,
-6.46667,0,
-6.5,0,
-6.53333,0,
-6.56667,0,
-6.6,0,
-6.63333,0,
-6.66667,0,
-6.7,0,
-6.73333,0,
-6.76667,0,
-6.8,0,
-6.83333,0,
-6.86667,0,
-6.9,0,
-6.93333,0,
-6.96667,0,
-7,0,
-7.03333,0,
-7.06667,0,
-7.1,0,
-7.13333,0,
-7.16667,0,
-7.2,0,
-7.23333,0,
-7.26667,0,
-7.3,0,
-7.33333,0,
-7.36667,0,
-7.4,0,
-7.43333,0,
-7.46667,0,
-7.5,0,
-7.53333,0,
-7.56667,0,
-7.6,0,
-7.63333,0,
-7.66667,0,
-7.7,0,
-7.73333,0,
-7.76667,0,
-7.8,0,
-7.83333,0,
-7.86667,0,
-7.9,0,
-7.93333,0,
-7.96667,0,
-8,0,
-8.03333,0,
-8.06667,0,
-8.1,0,
-8.13333,0,
-8.16667,0,
-8.2,0,
-8.23333,0,
-8.26667,0,
-8.3,0,
-8.33333,0,
-8.36667,0,
-8.4,0,
-8.43333,0,
-8.46667,0,
-8.5,0,
-8.53333,0,
-8.56667,0,
-8.6,0,
-8.63333,0,
-8.66667,0,
-8.7,0,
-8.73333,0,
-8.76667,0,
-8.8,0,
-8.83333,0,
-8.86667,0,
-8.9,0,
-8.93333,0,
-8.96667,0,
-9,0,
-9.03333,0,
-9.06667,0,
-9.1,0,
-9.13333,0,
-9.16667,0,
-9.2,0,
-9.23333,0,
-9.26667,0,
-9.3,0,
-9.33333,0,
-9.36667,0,
-9.4,0,
-9.43333,0,
-9.46667,0,
-9.5,0,
-9.53333,0,
-9.56667,0,
-9.6,0,
-9.63333,0,
-9.66667,0,
-9.7,0,
-9.73333,0,
-9.76667,0,
-9.8,0,
-9.83333,0,
-9.86667,0,
-9.9,0,
-9.93333,0,
-9.96667,0,
-10,0,
-10.0333,0,
-10.0667,0,
-10.1,0,
-10.1333,0,
-10.1667,0,
-10.2,0,
-10.2333,0,
-10.2667,0,
-10.3,0,
-10.3333,0,
-10.3667,0,
-10.4,0,
-10.4333,0,
-10.4667,0,
-10.5,0,
-10.5333,0,
-10.5667,0,
-10.6,0,
-10.6333,0,
-10.6667,0,
-10.7,0,
-10.7333,0,
-10.7667,0,
-10.8,0,
-10.8333,0,
-10.8667,0,
-10.9,0,
-10.9333,0,
-10.9667,0,
-11,0,
-11.0333,0,
-11.0667,0,
-11.1,0,
-11.1333,0,
-11.1667,0,
-11.2,0,
-11.2333,0,
-11.2667,0,
-11.3,0,
-11.3333,0,
-11.3667,0,
-11.4,0,
-11.4333,0,
-11.4667,0,
-11.5,0,
-11.5333,0,
-11.5667,0,
-11.6,0,
-11.6333,0,
-11.6667,0,
-11.7,0,
-11.7333,0,
-11.7667,0,
-11.8,0,
-11.8333,0,
-11.8667,0,
-11.9,0,
-11.9333,0,
-11.9667,0,
-12,0,
-12.0333,0,
-12.0667,0,
-12.1,0,
-12.1333,0,
-12.1667,0,
-12.2,0,
-12.2333,0,
-12.2667,0,
-12.3,0,
-12.3333,0,
-12.3667,0,
-12.4,0,
-12.4333,0,
-12.4667,0,
-12.5,0,
-12.5333,0,
-12.5667,0,
-12.6,0,
-12.6333,0,
-12.6667,0,
-12.7,0,
-12.7333,0,
-12.7667,0,
-12.8,0,
-12.8333,0,
-12.8667,0,
-12.9,0,
-12.9333,0,
-12.9667,0,
-13,0,
-13.0333,0,
-13.0667,0,
-13.1,0,
-13.1333,0,
-13.1667,0,
-13.2,0,
-13.2333,0,
-13.2667,0,
-13.3,0,
-13.3333,0,
-13.3667,0,
-13.4,0,
-13.4333,0,
-13.4667,0,
-13.5,0,
-13.5333,0,
-13.5667,0,
-13.6,0,
-13.6333,0,
-13.6667,0,
-13.7,0,
-13.7333,0,
-13.7667,0,
-13.8,0,
-13.8333,0,
-13.8667,0,
-13.9,0,
-13.9333,0,
-13.9667,0,
-14,0,
-14.0333,0,
-14.0667,0,
-14.1,0,
-14.1333,0,
-14.1667,0,
-14.2,0,
-14.2333,0,
-14.2667,0,
-14.3,0,
-14.3333,0,
-14.3667,0,
-14.4,0,
-14.4333,0,
-14.4667,0,
-14.5,0,
-14.5333,0,
-14.5667,0,
-14.6,0,
-14.6333,0,
-14.6667,0,
-14.7,0,
-14.7333,0,
-14.7667,0,
-14.8,0,
-14.8333,0,
-14.8667,0,
-14.9,0,
-14.9333,0,
-14.9667,0,
-15,0,
-15.0333,0,
-15.0667,0,
-15.1,0,
-15.1333,0,
-15.1667,0,
-15.2,0,
-15.2333,0,
-15.2667,0,
-15.3,0,
-15.3333,0,
-15.3667,0,
-15.4,0,
-15.4333,0,
-15.4667,0,
-15.5,0,
-15.5333,0,
-15.5667,0,
-15.6,0,
-15.6333,0,
-15.6667,0,
-15.7,0,
-15.7333,0,
-15.7667,0,
-15.8,0,
-15.8333,0,
-15.8667,0,
-15.9,0,
-15.9333,0,
-15.9667,0,
-16,0,
-16.0333,0,
-16.0667,0,
-16.1,0,
-16.1333,0,
-16.1667,0,
-16.2,0,
-16.2333,0,
-16.2667,0,
-16.3,0,
-16.3333,0,
-16.3667,0,
-16.4,0,
-16.4333,0,
-16.4667,0,
-16.5,0,
-16.5333,0,
-16.5667,0,
-16.6,0,
-16.6333,0,
-16.6667,0,
-16.7,0,
-16.7333,0,
-16.7667,0,
-16.8,0,
-16.8333,0,
-16.8667,0,
-16.9,0,
-16.9333,0,
-16.9667,0,
-17,0,
-17.0333,0,
-17.0667,0,
-17.1,0,
-17.1333,0,
-17.1667,0,
-17.2,0,
-17.2333,0,
-17.2667,0,
-17.3,0,
-17.3333,0,
-17.3667,0,
-17.4,0,
-17.4333,0,
-17.4667,0,
-17.5,0,
-17.5333,0,
-17.5667,0,
-17.6,0,
-17.6333,0,
-17.6667,0,
-17.7,0,
-17.7333,0,
-17.7667,0,
-17.8,0,
-17.8333,0,
-17.8667,0,
-17.9,0,
-17.9333,0,
-17.9667,0,
-18,0,
-18.0333,0,
-18.0667,0,
-18.1,0,
-18.1333,0,
-18.1667,0,
-18.2,0,
-18.2333,0,
-18.2667,0,
-18.3,0,
-18.3333,0,
-18.3667,0,
-18.4,0,
-18.4333,0,
-18.4667,0,
-18.5,0,
-18.5333,0,
-18.5667,0,
-18.6,0,
-18.6333,0,
-18.6667,0,
-18.7,0,
-18.7333,0,
-18.7667,0,
-18.8,0,
-18.8333,0,
-18.8667,0,
-18.9,0,
-18.9333,0,
-18.9667,0,
-19,0,
-19.0333,0,
-19.0667,0,
-19.1,0,
-19.1333,0,
-19.1667,0,
-19.2,0,
-19.2333,0,
-19.2667,0,
-19.3,0,
-19.3333,0,
-19.3667,0,
-19.4,0,
-19.4333,0,
-19.4667,0,
-19.5,0,
-19.5333,0,
-19.5667,0,
-19.6,0,
-19.6333,0,
-19.6667,0,
-19.7,0,
-19.7333,0,
-19.7667,0,
-19.8,0,
-19.8333,0,
-19.8667,0,
-19.9,0,
-19.9333,0,
-19.9667,0,
-20,0,
-20.0333,0,
-20.0667,0,
-20.1,0,
-20.1333,0,
-20.1667,0,
-20.2,0,
-20.2333,0,
-20.2667,0,
-20.3,0,
-20.3333,0,
-20.3667,0,
-20.4,0,
-20.4333,0,
-20.4667,0,
-20.5,0,
-20.5333,0,
-20.5667,0,
-20.6,0,
-20.6333,0,
-20.6667,0,
-20.7,0,
-20.7333,0,
-20.7667,0,
-20.8,0,
-20.8333,0,
-20.8667,0,
-20.9,0,
-20.9333,0,
-20.9667,0,
-21,0,
-21.0333,0,
-21.0667,0,
-21.1,0,
-21.1333,0,
-21.1667,0,
-21.2,0,
-21.2333,0,
-21.2667,0,
-21.3,0,
-21.3333,0,
-21.3667,0,
-21.4,0,
-21.4333,0,
-21.4667,0,
-21.5,0,
-21.5333,0,
-21.5667,0,
-21.6,0,
-21.6333,0,
-21.6667,0,
-21.7,0,
-21.7333,0,
-21.7667,0,
-21.8,0,
-21.8333,0,
-21.8667,0,
-21.9,0,
-21.9333,0,
-21.9667,0,
-22,0,
-22.0333,0,
-22.0667,0,
-22.1,0,
-22.1333,0,
-22.1667,0,
-22.2,0,
-22.2333,0,
-22.2667,0,
-22.3,0,
-22.3333,0,
-22.3667,0,
-22.4,0,
-22.4333,0,
-22.4667,0,
-22.5,0,
-22.5333,0,
-22.5667,0,
-22.6,0,
-22.6333,0,
-22.6667,0,
-22.7,0,
-22.7333,0,
-22.7667,0,
-22.8,0,
-22.8333,0,
-22.8667,0,
-22.9,0,
-22.9333,0,
-22.9667,0,
-23,0,
-23.0333,0,
-23.0667,0,
-23.1,0,
-23.1333,0,
-23.1667,0,
-23.2,0,
-23.2333,0,
-23.2667,0,
-23.3,0,
-23.3333,0,
-23.3667,0,
-23.4,0,
-23.4333,0,
-23.4667,0,
-23.5,0,
-23.5333,0,
-23.5667,0,
-23.6,0,
-23.6333,0,
-23.6667,0,
-23.7,0,
-23.7333,0,
-23.7667,0,
-23.8,0,
-23.8333,0,
-23.8667,0,
-23.9,0,
-23.9333,0,
-23.9667,0,
-24,0,
-24.0333,0,
-24.0667,0,
-24.1,0,
-24.1333,0,
-24.1667,0,
-24.2,0,
-24.2333,0,
-24.2667,0,
-24.3,0,
-24.3333,0,
-24.3667,0,
-24.4,0,
-24.4333,0,
-24.4667,0,
-24.5,0,
-24.5333,0,
-24.5667,0,
-24.6,0,
-24.6333,0,
-24.6667,0,
-24.7,0,
-24.7333,0,
-24.7667,0,
-24.8,0,
-24.8333,0,
-24.8667,0,
-24.9,0,
-24.9333,0,
-24.9667,0,
-25,0,
-25.0333,0,
-25.0667,0,
-25.1,0,
-25.1333,0,
-25.1667,0,
-25.2,0,
-25.2333,0,
-25.2667,0,
-25.3,0,
-25.3333,0,
-25.3667,0,
-25.4,0,
-25.4333,0,
-25.4667,0,
-25.5,0,
-25.5333,0,
-25.5667,0,
-25.6,0,
-25.6333,0,
-25.6667,0,
-25.7,0,
-25.7333,0,
-25.7667,0,
-25.8,0,
-25.8333,0,
-25.8667,0,
-25.9,0,
-25.9333,0,
-25.9667,0,
-26,0,
-26.0333,0,
-26.0667,0,
-26.1,0,
-26.1333,0,
-26.1667,0,
-26.2,0,
-26.2333,0,
-26.2667,0,
-26.3,0,
-26.3333,0,
-26.3667,0,
-26.4,0,
-26.4333,0,
-26.4667,0,
-26.5,0,
-26.5333,0,
-26.5667,0,
-26.6,0,
-26.6333,0,
-26.6667,0,
-26.7,0,
-26.7333,0,
-26.7667,0,
-26.8,0,
-26.8333,0,
-26.8667,0,
-26.9,0,
-26.9333,0,
-26.9667,0,
-27,0,
-27.0333,0,
-27.0667,0,
-27.1,0,
-27.1333,0,
-27.1667,0,
-27.2,0,
-27.2333,0,
-27.2667,0,
-27.3,0,
-27.3333,0,
-27.3667,0,
-27.4,0,
-27.4333,0,
-27.4667,0,
-27.5,0,
-27.5333,0,
-27.5667,0,
-27.6,0,
-27.6333,0,
-27.6667,0,
-27.7,0,
-27.7333,0,
-27.7667,0,
-27.8,0,
-27.8333,0,
-27.8667,0,
-27.9,0,
-27.9333,0,
-27.9667,0,
-28,0,
-28.0333,0,
-28.0667,0,
-28.1,0,
-28.1333,0,
-28.1667,0,
-28.2,0,
-28.2333,0,
-28.2667,0,
-28.3,0,
-28.3333,0,
-28.3667,0,
-28.4,0,
-28.4333,0,
-28.4667,0,
-28.5,0,
-28.5333,0,
-28.5667,0,
-28.6,0,
-28.6333,0,
-28.6667,0,
-28.7,0,
-28.7333,0,
-28.7667,0,
-28.8,0,
-28.8333,0,
-28.8667,0,
-28.9,0,
-28.9333,0,
-28.9667,0,
-29,0,
-29.0333,0,
-29.0667,0,
-29.1,0,
-29.1333,0,
-29.1667,0,
-29.2,0,
-29.2333,0,
-29.2667,0,
-29.3,0,
-29.3333,0,
-29.3667,0,
-29.4,0,
-29.4333,0,
-29.4667,0,
-29.5,0,
-29.5333,0,
-29.5667,0,
-29.6,0,
-29.6333,0,
-29.6667,0,
-29.7,0,
-29.7333,0,
-29.7667,0,
-29.8,0,
-29.8333,0,
-29.8667,0,
-29.9,0,
-29.9333,0,
-29.9667,0,
-30,0,
-30.0333,0,
-30.0667,0,
-30.1,0,
-30.1333,0,
-30.1667,0,
-30.2,0,
-30.2333,0,
-30.2667,0,
-30.3,0,
-30.3333,0,
-30.3667,0,
-30.4,0,
-30.4333,0,
-30.4667,0,
-30.5,0,
-30.5333,0,
-30.5667,0,
-30.6,0,
-30.6333,0,
-30.6667,0,
-30.7,0,
-30.7333,0,
-30.7667,0,
-30.8,0,
-30.8333,0,
-30.8667,0,
-30.9,0,
-30.9333,0,
-30.9667,0,
-31,0,
-31.0333,0,
-31.0667,0,
-31.1,0,
-31.1333,0,
-31.1667,0,
-31.2,0,
-31.2333,0,
-31.2667,0,
-31.3,0,
-31.3333,0,
-31.3667,0,
-31.4,0,
-31.4333,0,
-31.4667,0,
-31.5,0,
-31.5333,0,
-31.5667,0,
-31.6,0,
-31.6333,0,
-31.6667,0,
-31.7,0,
-31.7333,0,
-31.7667,0,
-31.8,0,
-31.8333,0,
-31.8667,0,
-31.9,0,
-31.9333,0,
-31.9667,0,
-32,0,
-32.0333,0,
-32.0667,0,
-32.1,0,
-32.1333,0,
-32.1667,0,
-32.2,0,
-32.2333,0,
-32.2667,0,
-32.3,0,
-32.3333,0,
-32.3667,0,
-32.4,0,
-32.4333,0,
-32.4667,0,
-32.5,0,
-32.5333,0,
-32.5667,0,
-32.6,0,
-32.6333,0,
-32.6667,0,
-32.7,0,
-32.7333,0,
-32.7667,0,
-32.8,0,
-32.8333,0,
-32.8667,0,
-32.9,0,
-32.9333,0,
-32.9667,0,
-33,0,
-33.0333,0,
-33.0667,0,
-33.1,0,
-33.1333,0,
-33.1667,0,
-33.2,0,
-33.2333,0,
-33.2667,0,
-33.3,0,
-33.3333,0,
-33.3667,0,
-33.4,0,
-33.4333,0,
-33.4667,0,
-33.5,0,
-33.5333,0,
-33.5667,0,
-33.6,0,
-33.6333,0,
-33.6667,0,
-33.7,0,
-33.7333,0,
-33.7667,0,
-33.8,0,
-33.8333,0,
-33.8667,0,
-33.9,0,
-33.9333,0,
-33.9667,0,
-34,0,
-34.0333,0,
-34.0667,0,
-34.1,0,
-34.1333,0,
-34.1667,0,
-34.2,0,
-34.2333,0,
-34.2667,0,
-34.3,0,
-34.3333,0,
-34.3667,0,
-34.4,0,
-34.4333,0,
-34.4667,0,
-34.5,0,
-34.5333,0,
-34.5667,0,
-34.6,0,
-34.6333,0,
-34.6667,0,
-34.7,0,
-34.7333,0,
-34.7667,0,
-34.8,0,
-34.8333,0,
-34.8667,0,
-34.9,0,
-34.9333,0,
-34.9667,0,
-35,0,
-35.0333,0,
-35.0667,0,
-35.1,0,
-35.1333,0,
-35.1667,0,
-35.2,0,
-35.2333,0,
-35.2667,0,
-35.3,0,
-35.3333,0,
-35.3667,0,
-35.4,0,
-35.4333,0,
-35.4667,0,
-35.5,0,
-35.5333,0,
-35.5667,0,
-35.6,0,
-35.6333,0,
-35.6667,0,
-35.7,0,
-35.7333,0,
-35.7667,0,
-35.8,0,
-35.8333,0,
-35.8667,0,
-35.9,0,
-35.9333,0,
-35.9667,0,
-36,0,
-36.0333,0,
-36.0667,0,
-36.1,0,
-36.1333,0,
-36.1667,0,
-36.2,0,
-36.2333,0,
-36.2667,0,
-36.3,0,
-36.3333,0,
-36.3667,0,
-36.4,0,
-36.4333,0,
-36.4667,0,
-36.5,0,
-36.5333,0,
-36.5667,0,
-36.6,0,
-36.6333,0,
-36.6667,0,
-36.7,0,
-36.7333,0,
-36.7667,0,
-36.8,0,
-36.8333,0,
-36.8667,0,
-36.9,0,
-36.9333,0,
-36.9667,0,
-37,0,
-37.0333,0,
-37.0667,0,
-37.1,0,
-37.1333,0,
-37.1667,0,
-37.2,0,
-37.2333,0,
-37.2667,0,
-37.3,0,
-37.3333,0,
-37.3667,0,
-37.4,0,
-37.4333,0,
-37.4667,0,
-37.5,0,
-37.5333,0,
-37.5667,0,
-37.6,0,
-37.6333,0,
-37.6667,0,
-37.7,0,
-37.7333,0,
-37.7667,0,
-37.8,0,
-37.8333,0,
-37.8667,0,
-37.9,0,
-37.9333,0,
-37.9667,0,
-38,0,
-38.0333,0,
-38.0667,0,
-38.1,0,
-38.1333,0,
-38.1667,0,
-38.2,0,
-38.2333,0,
-38.2667,0,
-38.3,0,
-38.3333,0,
-38.3667,0,
-38.4,0,
-38.4333,0,
-38.4667,0,
-38.5,0,
-38.5333,0,
-38.5667,0,
-38.6,0,
-38.6333,0,
-38.6667,0,
-38.7,0,
-38.7333,0,
-38.7667,0,
-38.8,0,
-38.8333,0,
-38.8667,0,
-38.9,0,
-38.9333,0,
-38.9667,0,
-39,0,
-39.0333,0,
-39.0667,0,
-39.1,0,
-39.1333,0,
-39.1667,0,
-39.2,0,
-39.2333,0,
-39.2667,0,
-39.3,0,
-39.3333,0,
-39.3667,0,
-39.4,0,
-39.4333,0,
-39.4667,0,
-39.5,0,
-39.5333,0,
-39.5667,0,
-39.6,0,
-39.6333,0,
-39.6667,0,
-39.7,0,
-39.7333,0,
-39.7667,0,
-39.8,0,
-39.8333,0,
-39.8667,0,
-39.9,0,
-39.9333,0,
-39.9667,0,
-40,0,
-40.0333,0,
-40.0667,0,
-40.1,0,
-40.1333,0,
-40.1667,0,
-40.2,0,
-40.2333,0,
-40.2667,0,
-40.3,0,
-40.3333,0,
-40.3667,0,
-40.4,0,
-40.4333,0,
-40.4667,0,
-40.5,0,
-40.5333,0,
-40.5667,0,
-40.6,0,
-40.6333,0,
-40.6667,0,
-40.7,0,
-40.7333,0,
-40.7667,0,
-40.8,0,
-40.8333,0,
-40.8667,0,
-40.9,0,
-40.9333,0,
-40.9667,0,
-41,0,
-41.0333,0,
-41.0667,0,
-41.1,0,
-41.1333,0,
-41.1667,0,
-41.2,0,
-41.2333,0,
-41.2667,0,
-41.3,0,
-41.3333,0,
-41.3667,0,
-41.4,0,
-41.4333,0,
-41.4667,0,
-41.5,0,
-41.5333,0,
-41.5667,0,
-41.6,0,
-41.6333,0,
-41.6667,0,
-41.7,0,
-41.7333,0,
-41.7667,0,
-41.8,0,
-41.8333,0,
-41.8667,0,
-41.9,0,
-41.9333,0,
-41.9667,0,
-42,0,
-42.0333,0,
-42.0667,0,
-42.1,0,
-42.1333,0,
-42.1667,0,
-42.2,0,
-42.2333,0,
-42.2667,0,
-42.3,0,
-42.3333,0,
-42.3667,0,
-42.4,0,
-42.4333,0,
-42.4667,0,
-42.5,0,
-42.5333,0,
-42.5667,0,
-42.6,0,
-42.6333,0,
-42.6667,0,
-42.7,0,
-42.7333,0,
-42.7667,0,
-42.8,0,
-42.8333,0,
-42.8667,0,
-42.9,0,
-42.9333,0,
-42.9667,0,
-43,0,
-43.0333,0,
-43.0667,0,
-43.1,0,
-43.1333,0,
-43.1667,0,
-43.2,0,
-43.2333,0,
-43.2667,0,
-43.3,0,
-43.3333,0,
-43.3667,0,
-43.4,0,
-43.4333,0,
-43.4667,0,
-43.5,0,
-43.5333,0,
-43.5667,0,
-43.6,0,
-43.6333,0,
-43.6667,0,
-43.7,0,
-43.7333,0,
-43.7667,0,
-43.8,0,
-43.8333,0,
-43.8667,0,
-43.9,0,
-43.9333,0,
-43.9667,0,
-44,0,
-44.0333,0,
-44.0667,0,
-44.1,0,
-44.1333,0,
-44.1667,0,
-44.2,0,
-44.2333,0,
-44.2667,0,
-44.3,0,
-44.3333,0,
-44.3667,0,
-44.4,0,
-44.4333,0,
-44.4667,0,
-44.5,0,
-44.5333,0,
-44.5667,0,
-44.6,0,
-44.6333,0,
-44.6667,0,
-44.7,0,
-44.7333,0,
-44.7667,0,
-44.8,0,
-44.8333,0,
-44.8667,0,
-44.9,0,
-44.9333,0,
-44.9667,0,
-45,0,
-45.0333,0,
-45.0667,0,
-45.1,0,
-45.1333,0,
-45.1667,0,
-45.2,0,
-45.2333,0,
-45.2667,0,
-45.3,0,
-45.3333,0,
-45.3667,0,
-45.4,0,
-45.4333,0,
-45.4667,0,
-45.5,0,
-45.5333,0,
-45.5667,0,
-45.6,0,
-45.6333,0,
-45.6667,0,
-45.7,0,
-45.7333,0,
-45.7667,0,
-45.8,0,
-45.8333,0,
-45.8667,0,
-45.9,0,
-45.9333,0,
-45.9667,0,
-46,0,
-46.0333,0,
-46.0667,0,
-46.1,0,
-46.1333,0,
-46.1667,0,
-46.2,0,
-46.2333,0,
-46.2667,0,
-46.3,0,
-46.3333,0,
-46.3667,0,
-46.4,0,
-46.4333,0,
-46.4667,0,
-46.5,0,
-46.5333,0,
-46.5667,0,
-46.6,0,
-46.6333,0,
-46.6667,0,
-46.7,0,
-46.7333,0,
-46.7667,0,
-46.8,0,
-46.8333,0,
-46.8667,0,
-46.9,0,
-46.9333,0,
-46.9667,0,
-47,0,
-47.0333,0,
-47.0667,0,
-47.1,0,
-47.1333,0,
-47.1667,0,
-47.2,0,
-47.2333,0,
-47.2667,0,
-47.3,0,
-47.3333,0,
-47.3667,0,
-47.4,0,
-47.4333,0,
-47.4667,0,
-47.5,0,
-47.5333,0,
-47.5667,0,
-47.6,0,
-47.6333,0,
-47.6667,0,
-47.7,0,
-47.7333,0,
-47.7667,0,
-47.8,0,
-47.8333,0,
-47.8667,0,
-47.9,0,
-47.9333,0,
-47.9667,0,
-48,0,
-48.0333,0,
-48.0667,0,
-48.1,0,
-48.1333,0,
-48.1667,0,
-48.2,0,
-48.2333,0,
-48.2667,0,
-48.3,0,
-48.3333,0,
-48.3667,0,
-48.4,0,
-48.4333,0,
-48.4667,0,
-48.5,0,
-48.5333,0,
-48.5667,0,
-48.6,0,
-48.6333,0,
-48.6667,0,
-48.7,0,
-48.7333,0,
-48.7667,0,
-48.8,0,
-48.8333,0,
-48.8667,0,
-48.9,0,
-48.9333,0,
-48.9667,0,
-49,0,
-49.0333,0,
-49.0667,0,
-49.1,0,
-49.1333,0,
-49.1667,0,
-49.2,0,
-49.2333,0,
-49.2667,0,
-49.3,0,
-49.3333,0,
-49.3667,0,
-49.4,0,
-49.4333,0,
-49.4667,0,
-49.5,0,
-49.5333,0,
-49.5667,0,
-49.6,0,
-49.6333,0,
-49.6667,0,
-49.7,0,
-49.7333,0,
-49.7667,0,
-49.8,0,
-49.8333,0,
-49.8667,0,
-49.9,0,
-49.9333,0,
-49.9667,0,
-50,0,
-50.0333,0,
-50.0667,0,
-50.1,0,
-50.1333,0,
-50.1667,0,
-50.2,0,
-50.2333,0,
-50.2667,0,
-50.3,0,
-50.3333,0,
-50.3667,0,
-50.4,0,
-50.4333,0,
-50.4667,0,
-50.5,0,
-50.5333,0,
-50.5667,0,
-50.6,0,
-50.6333,0,
-50.6667,0,
-50.7,0,
-50.7333,0,
-50.7667,0,
-50.8,0,
-50.8333,0,
-50.8667,0,
-50.9,0,
-50.9333,0,
-50.9667,0,
-51,0,
-51.0333,0,
-51.0667,0,
-51.1,0,
-51.1333,0,
-51.1667,0,
-51.2,0,
-51.2333,0,
-51.2667,0,
-51.3,0,
-51.3333,0,
-51.3667,0,
-51.4,0,
-51.4333,0,
-51.4667,0,
-51.5,0,
-51.5333,0,
-51.5667,0,
-51.6,0,
-51.6333,0,
-51.6667,0,
-51.7,0,
-51.7333,0,
-51.7667,0,
-51.8,0,
-51.8333,0,
-51.8667,0,
-51.9,0,
-51.9333,0,
-51.9667,0,
-52,0,
-52.0333,0,
-52.0667,0,
-52.1,0,
-52.1333,0,
-52.1667,0,
-52.2,0,
-52.2333,0,
-52.2667,0,
-52.3,0,
-52.3333,0,
-52.3667,0,
-52.4,0,
-52.4333,0,
-52.4667,0,
-52.5,0,
-52.5333,0,
-52.5667,0,
-52.6,0,
-52.6333,0,
-52.6667,0,
-52.7,0,
-52.7333,0,
-52.7667,0,
-52.8,0,
-52.8333,0,
-52.8667,0,
-52.9,0,
-52.9333,0,
-52.9667,0,
-53,0,
-53.0333,0,
-53.0667,0,
-53.1,0,
-53.1333,0,
-53.1667,0,
-53.2,0,
-53.2333,0,
-53.2667,0,
-53.3,0,
-53.3333,0,
-53.3667,0,
-53.4,0,
-53.4333,0,
-53.4667,0,
-53.5,0,
-53.5333,0,
-53.5667,0,
-53.6,0,
-53.6333,0,
-53.6667,0,
-53.7,0,
-53.7333,0,
-53.7667,0,
-53.8,0,
-53.8333,0,
-53.8667,0,
-53.9,0,
-53.9333,0,
-53.9667,0,
-54,0,
-54.0333,0,
-54.0667,0,
-54.1,0,
-54.1333,0,
-54.1667,0,
-54.2,0,
-54.2333,0,
